tweets,id,name,location,coordinates,created_at,favorite_count,geo,place,source,clean_tweets
"RT @BarkowConsult: NO SHIT!

German #ToiletPaper Sales has collapsed...

#coronavirus #corona #COVID2019 #CoronaVirusDE
 
@SchreiberDohms @…",1.2596247568081592e+18,aka ulu,Somewhere under the Rainbow,,2020-05-10,0.0,,,Twitter Web App,rt barkowconsult shit german toiletpaper sales collapsed coronavirus corona covid coronavirusde schreiberdohms
"〔NEW!〕 #TPGC
■ 実況#33【ファイナルファンタジーVII リメイク（PS4PRO）】今、想いが再び星を巡る。
https://t.co/NximMt34a4",1.2596207921507e+18,ToiletPaper Gaming Channel,日本,,2020-05-10,0.0,,,IFTTT,new tpgc vii ps pro https co nximmt
Out of #ToiletPaper? Consider the #bidet. https://t.co/pqoU6casuR #bidetlife,1.2596197282066473e+18,Bob Cromwell,,,2020-05-10,0.0,,,Bob's Python tweetbot,toiletpaper consider bidet https co pqou casur bidetlife
@Zach_Case_ I guess you should have been taking that hotel #toiletpaper like @cefaw0922 and I have been doing.,1.259619105142911e+18,Scott Payne,"Tennessee, USA",,2020-05-10,1.0,,,Twitter for Android,zach case guess taking hotel toiletpaper like cefaw
"Toiletpaper, is there anything it can't do?
#comic #comics #webcomic #webtoon #instacomic #claypel #taypelclaypel https://t.co/Mbv5Kai8z5",1.259613419097002e+18,Claypel,,,2020-05-10,1.0,,,Twitter for Android,toiletpaper anything comic comics webcomic webtoon instacomic claypel taypelclaypel https co mbv kai z
@Urmomga31281364 Do it with toiletpaper,1.2596055310748877e+18,bxrningdreams,,,2020-05-10,0.0,,,Twitter for Android,urmomga toiletpaper
"When your neighbors know that kindness does not judge, ask for proof, care about level of need. #Ghent is such a fu… https://t.co/4qTSl7cmGs",1.2596047602961408e+18,Karen Havekost,"Virginia Beach, VA",,2020-05-10,4.0,,,Twitter for iPhone,neighbors know kindness judge ask proof care level need ghent fu https co qtsl cmgs
Any #toiletpaper in that plan eh?? https://t.co/15NZI4jvVQ,1.2596042425931776e+18,F.Y.I. For Your Information.,FYI,,2020-05-10,0.0,,,Twitter Web App,toiletpaper plan eh https co nzi jvvq
@AM800News @danmac800 Of course they should. But just bring enough #ToiletPaper &amp; supplies because you might not fi… https://t.co/xRbbIP8zNA,1.259602695742202e+18,ɯ𝐨ɔʇ𝐨𝐩ʎ𝐧ƃן𝐨𝐨ɔ@,,,2020-05-10,1.0,,,Twitter Web App,news danmac course bring enough toiletpaper supplies might fi https co xrbbip zna
"#HappyMothersDay with a Twist!
#TP #ToiletPaper #Bouquet #quarantine #MothersDay https://t.co/wHOkkB61Uw",1.259601184706478e+18,Rick Petraki,Canada,,2020-05-10,0.0,,,Instagram,happymothersday twist tp toiletpaper bouquet quarantine mothersday https co whokkb uw
"RT @elepiech: ""What if @elonmusk created a #toiletpaper delivery service?"" 🤔🧻🚽

Here's a teaser for our TOTALLY RIDICULOUS #VR game about d…",1.2596008073030203e+18,Jake Maymar,"New York, NY",,2020-05-10,0.0,,,Twitter for iPhone,rt elepiech elonmusk created toiletpaper delivery service teaser totally ridiculous vr game
"RT @elepiech: ""What if @elonmusk created a #toiletpaper delivery service?"" 🤔🧻🚽

Here's a teaser for our TOTALLY RIDICULOUS #VR game about d…",1.259600657583047e+18,Molly Maymar,"New York, NY",,2020-05-10,0.0,,,Twitter for iPhone,rt elepiech elonmusk created toiletpaper delivery service teaser totally ridiculous vr game
"just when we can't get enough #ToiletPaper, NOW #CVS makes their receipts normal size and not like the Dead Sea Scrolls.  @cvspharmacy",1.2595976765905674e+18,Jayson Tanner,"Chapel Hill & Carrboro, NC",,2020-05-10,0.0,,,Twitter Web App,get enough toiletpaper cvs makes receipts normal size like dead sea scrolls cvspharmacy
RT @RealNoraC: Well it IS a #ReichWing #SCOTUS so it'll be interesting to see if they actually use the #Constitution for anything other tha…,1.2595962470458982e+18,Mrstayinyourlane,"Bronx, NY",,2020-05-10,0.0,,,Twitter for iPhone,rt realnorac well reichwing scotus interesting see actually use constitution anything tha
Well it IS a #ReichWing #SCOTUS so it'll be interesting to see if they actually use the #Constitution for anything… https://t.co/eDTb8MsH05,1.2595954910436147e+18,🌊🌈🦄NoraC #SaveOurPostOffice🦄🌈🌊,United States,,2020-05-10,0.0,,,Twitter Web Client,well reichwing scotus interesting see actually use constitution anything https co edtb msh
Most #essential items of today: #Toiletpaper and your #iphones https://t.co/ThXLErmZjk,1.259592978114515e+18,Charles Obije!,"Minnesota, USA",,2020-05-10,0.0,,,Twitter for iPhone,essential items today toiletpaper iphones https co thxlermzjk
"RT @elepiech: ""What if @elonmusk created a #toiletpaper delivery service?"" 🤔🧻🚽

Here's a teaser for our TOTALLY RIDICULOUS #VR game about d…",1.2595927090037637e+18,ScreenshotSundayBot,Some server somewhere,,2020-05-10,0.0,,,Screenshot Sunday RT,rt elepiech elonmusk created toiletpaper delivery service teaser totally ridiculous vr game
Plenty #toiletpaper to go around!!! https://t.co/H8yhNROFEk,1.259591555163263e+18,Azurite 22,"New York, NY",,2020-05-10,1.0,,,Twitter Web App,plenty toiletpaper go around https co h yhnrofek
"RT @elepiech: ""What if @elonmusk created a #toiletpaper delivery service?"" 🤔🧻🚽

Here's a teaser for our TOTALLY RIDICULOUS #VR game about d…",1.25958931777058e+18,#screenshotsunday,#screenshotsunday,,2020-05-10,0.0,,,Screenshot Sunday Bot,rt elepiech elonmusk created toiletpaper delivery service teaser totally ridiculous vr game
@Mrs_Giinger light toiletpaper 😚,1.2595878275804488e+18,𝚎𝚖𝚒𝚕𝚢 ✌︎︎ 𝚙𝚛𝚘𝚘𝚏𝚜 𝚙𝚒𝚗𝚗𝚎𝚍!,,,2020-05-10,2.0,,,Twitter for iPhone,mrs giinger light toiletpaper
"Scott 1000 Toilet Paper 20 Rolls – $14.27
https://t.co/tRTs2VxjM5
#toiletpaper #dealsniffer #StayHome https://t.co/9uf2u2qvmk",1.2595857017855836e+18,Dealsniffer,,,2020-05-10,0.0,,,Twitter Web App,scott toilet paper rolls https co trts vxjm toiletpaper dealsniffer stayhome https co uf u qvmk
"RT @elepiech: ""What if @elonmusk created a #toiletpaper delivery service?"" 🤔🧻🚽

Here's a teaser for our TOTALLY RIDICULOUS #VR game about d…",1.259581061337682e+18,Saul Pena,,,2020-05-10,0.0,,,Twitter Web App,rt elepiech elonmusk created toiletpaper delivery service teaser totally ridiculous vr game
"Toiletpaper, is there anything it can't do?

I have the feeling we're not quite over this toiletpaper thing yet.… https://t.co/7IjCaaVPaA",1.2595802686938604e+18,Claypel,,,2020-05-10,2.0,,,Instagram,toiletpaper anything feeling quite toiletpaper thing yet https co ijcaavpaa
RT @_alchimist: Red . MoNDaY 🧛🏿‍♂️😒 https://t.co/KZaOq3YJb0,1.2595797659562394e+18,sponsered by soul glo🧛🏿‍♂️,Houston MF Texas Hoe,,2020-05-10,0.0,,,Twitter for iPhone,rt alchimist red monday https co kzaoq yjb
"RT @elepiech: ""What if @elonmusk created a #toiletpaper delivery service?"" 🤔🧻🚽

Here's a teaser for our TOTALLY RIDICULOUS #VR game about d…",1.2595788236051333e+18,VR News Bot,The Cloud,,2020-05-10,0.0,,,VR News Server 🎉,rt elepiech elonmusk created toiletpaper delivery service teaser totally ridiculous vr game
"""What if @elonmusk created a #toiletpaper delivery service?"" 🤔🧻🚽

Here's a teaser for our TOTALLY RIDICULOUS #VR ga… https://t.co/SZrh5HNrue",1.259578797537534e+18,Elena Maria Piech 🍑👾,"New York, NY",,2020-05-10,20.0,,,Twitter Web App,elonmusk created toiletpaper delivery service teaser totally ridiculous vr ga https co szrh hnrue
"You are nothing but #ToiletPaper! Why did you disseminate his death earlier without clear facts, @SaharaReporters?… https://t.co/n2GXgBlEz4",1.2595761496985846e+18,Shollie 🇳🇬,Next door to you.,,2020-05-10,0.0,,,Twitter for Android,nothing toiletpaper disseminate death earlier without clear facts saharareporters https co n gxgblez
#portable #Toilet #toiletpaper #events #conferences #smallbusinessowners #smallbusiness #weddingplanner… https://t.co/rzYD9ekE8K,1.259575836673368e+18,Advanton Inc.,"Mobile, AL",,2020-05-10,2.0,,,Twitter Web App,portable toilet toiletpaper events conferences smallbusinessowners smallbusiness weddingplanner https co rzyd eke k
"@SteveRT1 @chrisriddell50 Most German people would think, he hoard the toiletpaper like a hamster 🤣",1.2595747333912166e+18,DasSchokolädchen,,,2020-05-10,2.0,,,Twitter for iPad,stevert chrisriddell german people would think hoard toiletpaper like hamster
@realDonaldTrump @brianstelter You are a poor man excuse for toiletpaper,1.2595719215212257e+18,OG,,,2020-05-10,0.0,,,Twitter for Android,realdonaldtrump brianstelter poor man excuse toiletpaper
RT @reviewjournal: Where is the #toiletpaper? A new shared database tracks the inventory and availability of the commode commodity in Las V…,1.25956522035311e+18,Paul J. Enos,"Reno, NV",,2020-05-10,0.0,,,Twitter for iPad,rt reviewjournal toiletpaper new shared database tracks inventory availability commode commodity las v
"RT @reginesradsalon: Leute, was ist los? Meldet euch an, das Game of Toiletpaper wird ein grosser bundesweiter Spaß und es gibt eine coole…",1.2595647142978232e+18,Michael Hok,home is where the dom is,,2020-05-10,0.0,,,Twitter for iPhone,rt reginesradsalon leute ist los meldet euch das game toiletpaper wird ein grosser bundesweiter spa und es gibt eine coole
"https://t.co/MFHvfnjept

Vous savez très bien à qui je pense.",1.259564384902406e+18,Mr. Zy [møsjø zi],Surement sur une chaise,,2020-05-10,3.0,,,Twitter Web App,https co mfhvfnjept vous savez tr bien qui je pense
RT @PainterRandy: I'm Praying 4those right now still sleeping under bushes or in park in RedBluff with no sleepingbag-tent-socks-toiletpape…,1.259564346314838e+18,James Kozlinski @InHisAwesomeGrace,In His Awesome Grace,,2020-05-10,0.0,,,Twitter for Android,rt painterrandy praying right still sleeping bushes park redbluff sleepingbag tent socks toiletpape
"RT @davepperlmutter: She went to #Marbella with me mate! 🤣 By the way, you have a beautiful toilet! No need to #panicebuy #toiletpaper you…",1.2595640999329956e+18,Sarah Lawrie Johnston,Scotland,,2020-05-10,0.0,,,Twitter Web App,rt davepperlmutter went marbella mate way beautiful toilet need panicebuy toiletpaper
"@PanamaCP Meine Vorschläge.

Game of Masks.

Breaking Badezimmer.

Star Wars: The Sagrotanwars.

Desperate Quarantä… https://t.co/mrVw1f8VX4",1.2595639790447247e+18,Herold von Mettistan,,,2020-05-10,1.0,,,Twitter Web App,panamacp meine vorschl ge game masks breaking badezimmer star wars sagrotanwars desperate quarant https co mrvw f vx
"RT @BarkowConsult: NO SHIT!

German #ToiletPaper Sales has collapsed...

#coronavirus #corona #COVID2019 #CoronaVirusDE
 
@SchreiberDohms @…",1.2595618330038764e+18,StefanHaebich,"Wien, Österreich",,2020-05-10,0.0,,,Twitter for iPhone,rt barkowconsult shit german toiletpaper sales collapsed coronavirus corona covid coronavirusde schreiberdohms
"@USMCSDI Great point made Sean!

They would have been dropping like flies from the very beginning, if mask &amp; saniti… https://t.co/8Ne3wLqLkl",1.25956119791079e+18,Daniel Adam Thomas 🇺🇸🇺🇸🇺🇸,"Los Angeles, Ca.",,2020-05-10,2.0,,,Twitter Web App,usmcsdi great point made sean would dropping like flies beginning mask saniti https co ne wlqlkl
"https://t.co/KtWJ4ekjaC
This Video Is Going To Make You Laugh too Funny #puppets #toiletpaper #WashYourHands… https://t.co/ptCSWEW2Xd",1.2595603884519506e+18,LaithG,Canada,,2020-05-10,0.0,,,Twitter for iPhone,https co ktwj ekjac video going make laugh funny puppets toiletpaper washyourhands https co ptcswew xd
"Be prepared, 2020, 2021 #Flu season is coming! Better start stocking up on #toiletpaper  and #Masks now!",1.2595601465791365e+18,BGisaswamper,,,2020-05-10,1.0,,,Twitter Web App,prepared flu season coming better start stocking toiletpaper masks
"RT @davepperlmutter: She went to #Marbella with me mate! 🤣 By the way, you have a beautiful toilet! No need to #panicebuy #toiletpaper you…",1.2595596631184876e+18,David P Perlmutter - Author and Actor “ish”,"London, England",,2020-05-10,0.0,,,Twitter for iPhone,rt davepperlmutter went marbella mate way beautiful toilet need panicebuy toiletpaper
"@AdrianCoates8 @mryddin786 @khamenei_ir Partly correct. In Iran they wash their behind with water, before using toiletpaper. Do you?",1.259555524212863e+18,Dikkenf12,world,,2020-05-10,0.0,,,Twitter for iPad,adriancoates mryddin khamenei ir partly correct iran wash behind water using toiletpaper
"Make your own unique lysol #tumbler like this using high quality digital labels.

https://t.co/PcFkRpGnNz… https://t.co/m0baSPfirS",1.259552290668675e+18,Prints Pixel,India,,2020-05-10,1.0,,,Twitter for Android,make unique lysol tumbler like using high quality digital labels https co pcfkrpgnnz https co baspfirs
"Today’s the day I run out of #toiletpaper. I’ve been all over town the past few days, 10 or 11 stores, chasing ever… https://t.co/w9FD3IAX0h",1.2595517453295452e+18,Foz Island,,,2020-05-10,0.0,,,Twitter for iPhone,today day run toiletpaper town past days stores chasing ever https co w fd iax h
RT @MazurikL: SOUND UP!!!!! HILARIOUS! MUST WATCH! 😂🤣😂🤣🦠🧻💵 #SocialDistancing #cabinfever #QuarantineLife #toiletpaper #StimulusChecks #Fauc…,1.259546595626025e+18,💫💋Extremely Stable Genius #ChinaLied 💋💫,"Pennsylvania, USA",,2020-05-10,0.0,,,Twitter for iPhone,rt mazurikl sound hilarious must watch socialdistancing cabinfever quarantinelife toiletpaper stimuluschecks fauc
RT @souljaian: Happy Mother’s Day,1.2595448951082844e+18,sponsered by soul glo🧛🏿‍♂️,Houston MF Texas Hoe,,2020-05-10,0.0,,,Twitter for iPhone,rt souljaian happy mother day
"RT @BarkowConsult: NO SHIT!

German #ToiletPaper Sales has collapsed...

#coronavirus #corona #COVID2019 #CoronaVirusDE
 
@SchreiberDohms @…",1.2595446627942154e+18,Dipl. -Ing. Pedro Rodriguez,,,2020-05-10,0.0,,,Twitter for Android,rt barkowconsult shit german toiletpaper sales collapsed coronavirus corona covid coronavirusde schreiberdohms
Why do people hoard #ToiletPaper? https://t.co/7wjboZryoN #COVID19 #TP,1.259544230705283e+18,Bob Cromwell,,,2020-05-10,0.0,,,Bob's Python tweetbot,people hoard toiletpaper https co wjbozryon covid tp
"Happy Mother’s Day to all you wonderful Moms!
I got my dream gift in a pandemic...toilet paper!!!
And lots and lots… https://t.co/Ob2fMti4XQ",1.2595434020745093e+18,Maryellen Conway,"Winchester, Massachusetts",,2020-05-10,0.0,,,Instagram,happy mother day wonderful moms got dream gift pandemic toilet paper lots lots https co ob fmti xq
@jackkiiee11 https://t.co/iJXWBM3L0y,1.2595355385807954e+18,sponsered by soul glo🧛🏿‍♂️,Houston MF Texas Hoe,,2020-05-10,1.0,,,Twitter for iPhone,jackkiiee https co ijxwbm l
Ordered a @ToreyKrug @NHLBruins hat from @47brand. I get an email saying I would get a free face cover too. It is… https://t.co/m1OyoZXhDR,1.2595349503589745e+18,Anthony Freda,,,2020-05-10,0.0,,,Twitter for iPhone,ordered toreykrug nhlbruins hat brand get email saying would get free face cover https co oyozxhdr
"RT @Idahophr: I've got some #goodnews &amp; #badnews, 1st the good, a very hopeful article, now for the bad - not true historically or biblical…",1.2595346358489866e+18,Nancy Niccum,"Boise, Idaho",,2020-05-10,0.0,,,Twitter Web App,rt idahophr got goodnews badnews st good hopeful article bad true historically biblical
"Remember children of the world, this year is so messed up, that you can actually give you Mom #toiletpaper for… https://t.co/xidGsRmGrG",1.259533713680896e+18,Forchy ⏱,,,2020-05-10,1.0,,,Twitter for iPhone,remember children world year messed actually give mom toiletpaper https co xidgsrmgrg
Mother's Day in 2020. #Quarantine #ToiletPaper #HappyMothersDay #TXWaterAmbassador https://t.co/mry17qptMy,1.259533662846161e+18,Texas AWWA,"Austin, TX",,2020-05-10,5.0,,,eClincher,mother day quarantine toiletpaper happymothersday txwaterambassador https co mry qptmy
"RT @Xx_saiko_xX: @kuronosuke_62  @yanajidayo
@sya_sin_yuuna @toiletpaper_931
⬆と僕の会話
五等分の花嫁信者がくろのすけで、空のアイコンがやなじ、バスケットボールがトイレ、ポッキーがシャー芯です htt…",1.2595335624468849e+18,ロナウジーニョ,,,2020-05-10,0.0,,,Twitter for iPhone,rt xx saiko xx kuronosuke yanajidayo sya sin yuuna toiletpaper htt
@will_fain_roby They are lyrics from a song 😂😂,1.259533211195097e+18,sponsered by soul glo🧛🏿‍♂️,Houston MF Texas Hoe,,2020-05-10,0.0,,,Twitter for iPhone,fain roby lyrics song
OMG found this AND toilet paper. #breadflour #baking #breadmaking #toiletpaper #tp #gold @ Fred Meyer https://t.co/x70nuh6uc0,1.259532377963008e+18,Spencer Hughes,Everywhere,"{'type': 'Point', 'coordinates': [-123.12409861, 47.22992075]}",2020-05-10,0.0,"{'type': 'Point', 'coordinates': [47.22992075, -123.12409861]}","Place(_api=<tweepy.api.API object at 0x11430af10>, id='017fbe104029934f', url='https://api.twitter.com/1.1/geo/id/017fbe104029934f.json', place_type='city', name='Shelton', full_name='Shelton, WA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x11430af10>, type='Polygon', coordinates=[[[-123.221681, 47.1720388], [-123.026184, 47.1720388], [-123.026184, 47.291156], [-123.221681, 47.291156]]]), attributes={})",Instagram,omg found toilet paper breadflour baking breadmaking toiletpaper tp gold fred meyer https co x nuh uc
